부서_메타,부서명,사용일,사용시간,사용장소,식당명,주소,사용목적,사용금액,사용자,결제방법,비목,source_file
서대문구 소통담당관,서대문구 소통담당관,2026-02-11,,쿠팡,쿠팡,,업무추진을 위한 각종 회의·간담회·행사,29000,구정홍보단원,카드,시책,sdm_p236
서대문구 소통담당관,서대문구 소통담당관,2026-02-11,,온더보더　광화문Ｄ타,온더보더 광화문Ｄ타,,시책 또는 지역 홍보,214000,일간지기자 및 관련직원,카드,시책,sdm_p236
서대문구 어르신복지과,서대문구 어르신복지과,2026-02-11,,(주)주양쇼핑,(주)주양쇼핑,,업무추진을 위한 각종 회의·간담회·행사,264000,노약자 등 교통약자를 위한 무료셔틀버스 업무추진 간담회 실시,카드,시책,sdm_p236
서대문구 도심개발과,서대문구 도심개발과,2026-02-11,,연희동　와쇼쿠,연희동 와쇼쿠,,업무추진을 위한 각종 회의·간담회·행사,60000,사업관계자 및 직원,카드,시책,sdm_p236
서대문구 재난안전과,서대문구 재난안전과,2026-02-11,,SSG,SSG,,업무추진을 위한 각종 회의·간담회·행사,48000,안전관리계획 수립 업무담당 및 사업관계자,카드,시책,sdm_p237
서대문구 연희동,서대문구 연희동,2026-02-11,,매머드익스프레스 서,매머드익스프레스 서,,업무추진을 위한 각종 회의·간담회·행사,40000,"복지관, 센터 담당자 및 관계 직원",카드,시책,sdm_p237
서대문구 지방소득세과,서대문구 지방소득세과,2026-02-11,,흥부골왕갈비,흥부골왕갈비,,업무추진을 위한 각종 회의·간담회·행사,175000,업무추진관계자 및 직원(자동차세팀관련),카드,시책,sdm_p237
서대문구 자치행정과,서대문구 자치행정과,2026-02-11,,북악정,북악정,,업무추진을 위한 각종 회의·간담회·행사,255000,부서직원 및 관련 동직원,카드,시책,sdm_p237
서대문구 행정지원과,서대문구 행정지원과,2026-02-11,,선어도 충정로점,선어도 충정로점,,업무추진을 위한 각종 회의·간담회·행사,120000,보좌관 및 업무추진 관계자,카드,시책,sdm_p238
서대문구 행정지원과,서대문구 행정지원과,2026-02-11,,(주)주양쇼핑,(주)주양쇼핑,,업무추진 유관기관 협조,200000,구의회 업무 협의 관계자,카드,시책,sdm_p238
서대문구 지역경제과,서대문구 지역경제과,2026-02-11,,오계절남원추어탕,오계절남원추어탕,,업무추진을 위한 각종 회의·간담회·행사,159000,사업관계자 및 직원,카드,시책,sdm_p238
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-02-11,,애슐리퀸즈 명지대점,애슐리퀸즈 명지대점,,업무추진을 위한 각종 회의·간담회·행사,233000,"직원, 사업 관계자",카드,시책,sdm_p238
서대문구 홍제제3동,서대문구 홍제제3동,2026-02-11,,카페한입,카페한입,,소속 상근직원에 대한 격려 및 지원,25000,동장 및 직원,카드,기관,sdm_p239
서대문구 자치행정과,서대문구 자치행정과,2026-02-11,,에버그린,에버그린,,업무추진을 위한 각종 회의·간담회·행사,89000,공익단체 지원 업무 관계자 등,카드,시책,sdm_p239
서대문구 재난안전과,서대문구 재난안전과,2026-02-11,,아미산,아미산,,업무추진을 위한 각종 회의·간담회·행사,79000,위험성평가 업무담당 및 사업관계자,카드,시책,sdm_p239
서대문구 재난안전과,서대문구 재난안전과,2026-02-11,,남도한식-정든님,남도한식-정든님,,업무추진을 위한 각종 회의·간담회·행사,230000,이동약자 편의시설 업무담당 및 사업관계자,카드,시책,sdm_p239
서대문구 징수과,서대문구 징수과,2026-02-11,,(주)앤트러사이트커,(주)앤트러사이트커,,업무추진을 위한 각종 회의 간담회 행사,32000,38세금징수1팀,카드,시책,sdm_p240
서대문구 남가좌제1동,서대문구 남가좌제1동,2026-02-11,,세겐커피,세겐커피,,업무추진을 위한 각종 회의·간담회·행사,18000,남가좌1동 직원 및 지역주민,카드,기관,sdm_p240
서대문구 보건위생과,서대문구 보건위생과,2026-02-11,,제니스까페(Jenn,제니스까페,,업무추진을 위한 각종 회의·간담회·행사,222000,실무추진 관계자 등,카드,시책,sdm_p240
서대문구 보건소장,서대문구 보건소장,2026-02-11,,에쏘하우스 (ESS,에쏘하우스,,소속 상근직원에 대한 격려 및 지원,20000,보건소 직원,카드,기관,sdm_p240
서대문구 주거정비과,서대문구 주거정비과,2026-02-11,,칠구내백순대&순대국,칠구내백순대&순대국,,업무추진을 위한 각종 회의·간담회·행사,140000,사업관계자 및 부서직원,카드,시책,sdm_p241
서대문구 문화체육과,서대문구 문화체육과,2026-02-11,,애슐리퀸즈 명지대점,애슐리퀸즈 명지대점,,업무추진을 위한 각종 회의·간담회·행사,207000,"직원, 사업 관계자",카드,시책,sdm_p241
서대문구 북아현동,서대문구 북아현동,2026-02-11,,북아현 마을 북카페,북아현 마을 북카페,,업무추진을 위한 각종 회의·간담회·행사,30000,"동장, 직원, 직능단체",카드,기관,sdm_p241
서대문구 문화체육과,서대문구 문화체육과,2026-02-10,,테라커피 연희점,테라커피 연희점,,업무추진을 위한 각종 회의·간담회·행사,69000,"직원, 구립합창단원",카드,시책,sdm_p241
서대문구 어르신복지과,서대문구 어르신복지과,2026-02-10,,스타벅스 코리아,스타벅스 코리아,,업무추진을 위한 각종 회의·간담회·행사,50000,경로행사 추진 사업 관계자 간담회비 지출,카드,시책,sdm_p242
서대문구 주거정비과,서대문구 주거정비과,2026-02-10,,모래내설농탕,모래내설농탕,,업무추진을 위한 각종 회의·간담회·행사,81000,사업관계자 및 부서직원,카드,시책,sdm_p242
서대문구 천연동,서대문구 천연동,2026-02-10,,주식회사 독립문현대,주식회사 독립문현대,,업무추진을 위한 각종 회의·간담회·행사,39000,직원 8명 및 복지관 직원 2명,카드,시책,sdm_p242
서대문구 홍은제1동,서대문구 홍은제1동,2026-02-10,,홍은손칼국수,홍은손칼국수,,소속 상근직원에 대한 격려 및 지원,66000,"동장, 직원5명",카드,기관,sdm_p242
서대문구 도시경관과,서대문구 도시경관과,2026-02-10,,우리황태,우리황태,,업무추진을 위한 각종 회의·간담회·행사,71000,"도시경관과 직원, 관계자",카드,시책,sdm_p243
서대문구 재난안전과,서대문구 재난안전과,2026-02-10,,SSG,SSG,,업무추진을 위한 각종 회의·간담회·행사,29000,설 연휴 재난대비 사전점검 업무담당 및 사업관계자,카드,시책,sdm_p243
서대문구 가족정책과,서대문구 가족정책과,2026-02-10,,무안갯벌낙지,무안갯벌낙지,,업무추진을 위한 각종 회의·간담회·행사,95000,사업추진 관계자 및 사업담당자,카드,시책,sdm_p243
서대문구 재난안전과,서대문구 재난안전과,2026-02-10,,SSG,SSG,,업무추진을 위한 각종 회의·간담회·행사,268000,설 연휴 재난대비 사전점검 업무담당 및 사업관계자,카드,시책,sdm_p243
서대문구 소통담당관,서대문구 소통담당관,2026-02-10,,일미분식,일미분식,,시책 또는 지역 홍보,124000,지역언론기자 및 관련직원,카드,시책,sdm_p244
서대문구 남가좌2동,서대문구 남가좌2동,2026-02-10,,남가좌야채,남가좌야채,,업무추진을 위한 각종 회의·간담회·행사,60000,"동장, 직능단체",카드,기관,sdm_p244
서대문구 주거정비과,서대문구 주거정비과,2026-02-10,,무안갯벌낙지,무안갯벌낙지,,업무추진을 위한 각종 회의·간담회·행사,104000,사업관계자 및 부서직원,카드,시책,sdm_p244
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-02-10,,디어 라이언,디어 라이언,,소속 상근직원에 대한 격려 및 지원,25000,직원,카드,기관,sdm_p244
서대문구 북아현동,서대문구 북아현동,2026-02-10,,파리바게트 아현점,파리바게트 아현점,,업무추진을 위한 각종 회의·간담회·행사,40000,이대종합사회복지관,카드,시책,sdm_p245
서대문구 기획예산과,서대문구 기획예산과,2026-02-10,,그로어스,그로어스,,업무추진을 위한 각종 회의·간담회·행사,104000,업무담당 직원 및 관계자 등,카드,시책,sdm_p245
서대문구 기후환경과,서대문구 기후환경과,2026-02-10,,매머드익스프레스서대문구청점,매머드익스프레스서대문구청점,,업무추진을 위한 각종 회의·간담회·행사,48000,면접위원 및 기후환경과 직원 등,제로페이,시책,sdm_p245
서대문구 생활보장과,서대문구 생활보장과,2026-02-10,,무국식탁편백집,무국식탁편백집,,업무추진을 위한 각종 회의·간담회·행사,48000,업무추진관계자 및 직원(서대문장애이복지관 행사  관련),카드,시책,sdm_p245
서대문구 인생케어과,서대문구 인생케어과,2026-02-10,,라온아토,라온아토,,업무추진을 위한 각종 회의·간담회·행사,70000,사업관계자,카드,시책,sdm_p246
